SQLDATE,Actor1Name,Actor2Name,EventCode,ActionGeo_FullName,ActionGeo_Lat,ActionGeo_Long,GoldsteinScale,NumMentions,SourceURL
20150627,SECURITY PERSONNEL,POLICE FORCE,154,"Chennai, Tamil Nadu, India",13.0833,80.2833,-7.2,10,https://www.theindiantalks.com/news/live-updates-rk-nagar-by-poll-as-jayalalithaa-eyes-return-to-tamil-nadu-assembly/8726
20150627,CHENNAI,SCHOOL,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,2,http://www.newindianexpress.com/cities/chennai/With-Special-Swings-Merry-go-Rounds-Diff-abled-Kids-Have-the-Real-Fun/2015/06/27/article2887876.ece
20150627,TAMIL NADU,NEWS AGENCY,013,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.4,1,http://zeenews.india.com/news/tamil-nadu/tamil-nadu-cm-jaya-to-launch-chennai-metro-rail-soon_1621052.html
20150627,SCHOOL,CHENNAI,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,2,http://www.newindianexpress.com/cities/chennai/With-Special-Swings-Merry-go-Rounds-Diff-abled-Kids-Have-the-Real-Fun/2015/06/27/article2887876.ece
20150627,PRESIDIUM,CHENNAI,014,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,6,http://www.newindianexpress.com/cities/chennai/Over-63-Percent-Votes-Cast-Till-4-PM-for-RK-Nagar-By-polls/2015/06/27/article2889422.ece
20150627,PRESIDIUM,SCHOOL,014,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,4,http://www.newindianexpress.com/cities/chennai/Over-63-Percent-Votes-Cast-Till-4-PM-for-RK-Nagar-By-polls/2015/06/27/article2889422.ece
20150627,NEW DELHI,COAST GUARD,060,"Chennai, Tamil Nadu, India",13.0833,80.2833,6.0,10,http://economictimes.indiatimes.com/news/defence/the-hunt-for-cg-791-dornier-mapping-out-indias-largest-and-longest-maritime-search/articleshow/47836903.cms
20150627,TAMIL NADU,CHENNAI,110,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,1,http://www.bignewsnetwork.com/index.php/sid/234218099
20150627,COLLEGE,CHENNAI,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,3,http://www.newindianexpress.com/cities/chennai/Lead-By-Example-and-Serve-as-Mentors/2015/06/27/article2887858.ece
20150627,BARACK OBAMA,UNITED STATES,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,2,http://www.thesundayleader.lk/2015/06/28/strategic-autonomy-and-national-consensus/
20150627,THE US,CHENNAI,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,4,http://www.bangaloremirror.com/columns/sunday-read/Tap-dancing-to-the-King-of-Percussion/articleshow/47845909.cms
20150627,SRI LANKA,AMERICAN,013,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.4,6,http://www.thesundayleader.lk/2015/06/28/strategic-autonomy-and-national-consensus/
20150627,CHIEF MINISTER,ACTIVIST,110,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,2,http://timesofindia.indiatimes.com/india/R-K-Nagar-gears-up-for-bypoll-on-Saturday/articleshow/47838327.cms
20150627,CHENNAI,COAST GUARD,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,2,http://economictimes.indiatimes.com/news/defence/the-hunt-for-cg-791-dornier-mapping-out-indias-largest-and-longest-maritime-search/articleshow/47836903.cms
20150627,NATIONALS,SRI LANKA,173,"Chennai, Tamil Nadu, India",13.0833,80.2833,-5.0,2,http://www.customstoday.com.pk/sri-lanka-customs-seizes-gold-nabs-8-indians-2/
20150627,ACTOR,MALE,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,10,http://timesofindia.indiatimes.com/entertainment/malayalam/movies/news/Mammootty-Manju-Warrier-are-Filmfare-best-actors/articleshow/47841322.cms
20150627,CORPORATION,CHENNAI,046,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,2,http://www.thehindu.com/features/downtown/a-doctor-and-his-love-for-a-neighbourhood/article7361575.ece
20150627,CORPORATION,SCHOOL,193,"Chennai, Tamil Nadu, India",13.0833,80.2833,-10.0,10,http://www.thehindu.com/news/cities/chennai/filmmakers-can-shoot-in-chennai-parks-again/article7360302.ece
20150627,NAWAZ SHARIF,GOVERNMENT,120,"Chennai, Tamil Nadu, India",13.0833,80.2833,-4.0,10,http://timesofindia.indiatimes.com/business/india-business/Mr-Homecare-and-Wassup-to-work-together/articleshow/47939141.cms
20150627,TAMIL NADU,NEWS AGENCY,013,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.4,2,http://zeenews.india.com/news/tamil-nadu/tamil-nadu-cm-jaya-to-launch-chennai-metro-rail-soon_1621052.html
20150627,CHENNAI,COLLEGE,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,3,http://www.newindianexpress.com/cities/chennai/Lead-By-Example-and-Serve-as-Mentors/2015/06/27/article2887858.ece
20150627,POLICE,GANGSTER,173,"Chennai, Tamil Nadu, India",13.0833,80.2833,-5.0,4,http://www.thehindu.com/news/cities/chennai/gangster-involved-in-nine-murder-cases-arrested/article7359723.ece
20150627,WORKER,NEW DELHI,190,"Chennai, Tamil Nadu, India",13.0833,80.2833,-10.0,4,http://aninews.in/newsdetail2/story221816/rk-nagar-bypolls-independent-candidate-allegedly-attacked-by-aiadmk-workers.html
20150627,COAST GUARD,CHENNAI,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,2,http://economictimes.indiatimes.com/news/defence/the-hunt-for-cg-791-dornier-mapping-out-indias-largest-and-longest-maritime-search/articleshow/47836903.cms
20150627,CHENNAI,ACTIVIST,110,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,3,http://timesofindia.indiatimes.com/india/R-K-Nagar-gears-up-for-bypoll-on-Saturday/articleshow/47838327.cms
20150627,TAMIL NADU,CHIEF MINISTER,110,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,2,http://www.bignewsnetwork.com/index.php/sid/234218099
20150627,THE US,NURSE,090,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,2,http://timesofindia.indiatimes.com/city/trichy/Japanese-organization-likely-to-fund-MGMGH-for-improving-facilities/articleshow/47838254.cms
20150627,THE US,NURSE,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,2,http://timesofindia.indiatimes.com/city/trichy/Japanese-organization-likely-to-fund-MGMGH-for-improving-facilities/articleshow/47838254.cms
20150627,OPPOSITION PARTIES,RULING PARTY,143,"Chennai, Tamil Nadu, India",13.0833,80.2833,-6.5,3,http://timesofindia.indiatimes.com/india/74-4-polling-in-R-K-Nagar-where-TN-chief-minister-Jayalalithaa-is-main-candidate/articleshow/47844155.cms
20150627,CHENNAI,ELECTION COMMISSION,051,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.4,12,http://www.aninews.in/newsdetail2/story221806/rk-nagar-bypolls-cpi-candidate-lauds-poll-arrangements-by-ec.html
20150627,CHENNAI,GANGSTER,173,"Chennai, Tamil Nadu, India",13.0833,80.2833,-5.0,4,http://www.thehindu.com/news/cities/chennai/gangster-involved-in-nine-murder-cases-arrested/article7359723.ece
20150627,GOVERNMENT,CORPORATION,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,10,http://timesofindia.indiatimes.com/city/chennai/Parents-from-across-Tamil-Nadu-come-to-Chennai-to-purchase-school-books/articleshow/47838321.cms
20150627,COLLEGE,CHENNAI,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,6,http://www.thehindu.com/news/cities/chennai/lucky-escape-for-three-as-road-caves-in/article7359717.ece
20150627,COMPANY,GOVERNOR,145,"Chennai, Tamil Nadu, India",13.0833,80.2833,-7.5,8,http://www.prabhatkhabar.com/news/harivansh-ke-kalam-se/resolution-creation/418700.html
20150627,MALE,ACTOR,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,10,http://timesofindia.indiatimes.com/entertainment/malayalam/movies/news/Mammootty-Manju-Warrier-are-Filmfare-best-actors/articleshow/47841322.cms
20150627,POLICE,COIMBATORE,173,"Chennai, Tamil Nadu, India",13.0833,80.2833,-5.0,10,http://timesofindia.indiatimes.com/city/coimbatore/IT-executive-stole-laptops-sold-them-online-15-theft-cases-in-5-years/articleshow/47848525.cms
20150627,COLOMBO,MEDIA,173,"Chennai, Tamil Nadu, India",13.0833,80.2833,-5.0,8,http://www.customstoday.com.pk/sri-lanka-customs-seizes-gold-nabs-8-indians-2/
20150627,CHENNAI,CORPORATION,046,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,2,http://www.thehindu.com/features/downtown/a-doctor-and-his-love-for-a-neighbourhood/article7361575.ece
20150627,GOVERNMENT,MADURAI,090,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,5,http://thewire.in/46026/holding-ground-against-sand-raiders-in-tamil-nadu/
20150627,ZIMBABWE,,036,"Chennai, Tamil Nadu, India",13.0833,80.2833,4.0,5,http://news.webindia123.com/news/Articles/India/20150627/2628526.html
20150627,SIKH,,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,1,http://timesofindia.indiatimes.com/india/When-NaMo-Swamy-played-hide-and-Sikh/articleshow/47838942.cms
20150627,HOSPITAL,,051,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.4,2,http://timesofindia.indiatimes.com/city/trichy/Japanese-organization-likely-to-fund-MGMGH-for-improving-facilities/articleshow/47838254.cms
20150627,AIRLINE,,040,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.0,1,http://www.business-standard.com/article/companies/goair-s-big-test-begins-from-2016-115062600217_1.html
20150627,CHENNAI,,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,6,http://seeandsaynews.in/national/karnatak/7391-domestic-help-cheated-by-couple-with-20-sovereigns-of-gold-and-rs-40-000-cash
20150627,VICTORIA,,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,10,http://seeandsaynews.in/national/karnatak/7391-domestic-help-cheated-by-couple-with-20-sovereigns-of-gold-and-rs-40-000-cash
20150627,COLLEGE,,125,"Chennai, Tamil Nadu, India",13.0833,80.2833,-5.0,10,http://www.newindianexpress.com/cities/chennai/An-Accessory-Among-Accessories/2015/06/27/article2887846.ece
20150627,NEWS AGENCY,,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,2,http://zeenews.india.com/news/tamil-nadu/tamil-nadu-cm-jaya-to-launch-chennai-metro-rail-soon_1621052.html
20150627,VOTER,,114,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,4,http://timesofindia.indiatimes.com/india/74-4-polling-in-R-K-Nagar-where-TN-chief-minister-Jayalalithaa-is-main-candidate/articleshow/47844155.cms
20150627,TAMIL NADU,,110,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,2,http://www.bignewsnetwork.com/index.php/sid/234218099
20150627,UNITED KINGDOM,,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,4,http://www.newindianexpress.com/cities/chennai/Turning-Chennai-into-a-Crime-Site/2015/06/27/article2887883.ece
20150627,RULING PARTY,,143,"Chennai, Tamil Nadu, India",13.0833,80.2833,-6.5,3,http://timesofindia.indiatimes.com/india/74-4-polling-in-R-K-Nagar-where-TN-chief-minister-Jayalalithaa-is-main-candidate/articleshow/47844155.cms
20150627,SCHOOL,,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,10,http://www.asianage.com/mumbai/hooch-seller-s-kin-suffer-silently-860
20150627,GOVERNMENT,,073,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,5,http://www.asianage.com/mumbai/hooch-seller-s-kin-suffer-silently-860
20150627,MALE,,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,10,http://www.thehansindia.com/posts/index/2015-06-27/Corporate-leaders-with-bowerbird-syndrome-159815
20150627,AIRLINE,,036,"Chennai, Tamil Nadu, India",13.0833,80.2833,4.0,10,http://www.theadvocate.com.au/story/3173909/traveller-letters-whats-so-good-about-bali/?cs=4169
20150627,ROTARY CLUB,,051,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.4,10,http://www.newindianexpress.com/cities/chennai/With-Special-Swings-Merry-go-Rounds-Diff-abled-Kids-Have-the-Real-Fun/2015/06/27/article2887876.ece
20150627,THE US,,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,4,http://www.bangaloremirror.com/columns/sunday-read/Tap-dancing-to-the-King-of-Percussion/articleshow/47845909.cms
20150627,CHIEF MINISTER,,051,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.4,2,http://www.bignewsnetwork.com/index.php/sid/234218213
20150627,SECURITY PERSONNEL,,154,"Chennai, Tamil Nadu, India",13.0833,80.2833,-7.2,10,https://www.theindiantalks.com/news/live-updates-rk-nagar-by-poll-as-jayalalithaa-eyes-return-to-tamil-nadu-assembly/8726
20150627,CORRESPONDENT,,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,2,http://www.asianage.com/mumbai/hooch-seller-s-kin-suffer-silently-860
20150627,CORPORATION,,193,"Chennai, Tamil Nadu, India",13.0833,80.2833,-10.0,10,http://www.thehindu.com/news/cities/chennai/filmmakers-can-shoot-in-chennai-parks-again/article7360302.ece
20150627,GOVERNMENT,,012,"Chennai, Tamil Nadu, India",13.0833,80.2833,-0.4,5,http://www.thehindu.com/news/national/tamil-nadu/all-for-a-fancy-number/article7359767.ece
20150627,ZIMBABWE,,036,"Chennai, Tamil Nadu, India",13.0833,80.2833,4.0,5,http://www.netindia123.com/netindia/showdetails.asp?id=2628526&cat=India
20150627,BENGALI,,193,"Chennai, Tamil Nadu, India",13.0833,80.2833,-10.0,10,http://businessofcinema.com/bollywood_news/deepika-padukone-to-do-bengali-film/214793
20150627,COMPANY,,071,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,10,http://yourstory.com/2015/06/creditmantri-raises-2-5-million-funding/
20150627,CORRESPONDENT,,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,8,http://www.asianage.com/mumbai/hooch-seller-s-kin-suffer-silently-860
20150627,ENTREPRENEUR,,160,"Chennai, Tamil Nadu, India",13.0833,80.2833,-4.0,5,http://www.thehindu.com/business/Industry/global-analytics-eyes-data-on-underserved/article7361738.ece
20150627,COLLEGE,,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,2,http://www.newindianexpress.com/cities/chennai/Lead-By-Example-and-Serve-as-Mentors/2015/06/27/article2887858.ece
20150627,YOGA,,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,4,http://newstodaynet.com/chennai/bhagavad-gita-treasure
20150627,SURGEON,,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,10,http://timesofindia.indiatimes.com/city/vijayawada/City-not-breathing-easy-cases-of-respiratory-diseases-rising/articleshow/47841978.cms
20150627,CHENNAI,,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,4,http://news.biharprabha.com/2015/06/ceo-says-voting-in-rk-nagar-constituency-peaceful-left-candidate-disagrees/
20150627,ACTOR,,090,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,10,http://www.santabanta.com/bollywood/102891/dark-side-of-showbiz-deaths-of-these-hotties-are-still-a-mystery/
20150627,STUDENT,,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,10,http://www.newindianexpress.com/states/tamil_nadu/Salem-Team-to-Do-Dalits-Autopsy/2015/06/27/article2888625.ece
20150627,POLICE,,114,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,4,http://www.newindianexpress.com/states/tamil_nadu/Salem-Team-to-Do-Dalits-Autopsy/2015/06/27/article2888625.ece
20150627,LANDLORD,,115,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,10,http://indiankanoon.org/doc/45622143/
20150627,AFRICA,,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,5,http://www.netindia123.com/netindia/showdetails.asp?id=2628526&cat=India
20150627,HYUNDAI,,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,10,http://auto.economictimes.indiatimes.com/news/passenger-vehicle/uv/hyundai-unveils-its-much-awaited-compact-suv-creta/47841018
20150627,CORPORATION,,046,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,4,http://www.thehindu.com/features/downtown/a-doctor-and-his-love-for-a-neighbourhood/article7361575.ece
20150627,CHIEF MINISTER,,110,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,2,http://www.bignewsnetwork.com/index.php/sid/234218099
20150627,CHENNAI,,046,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,2,http://www.thehindu.com/features/downtown/a-doctor-and-his-love-for-a-neighbourhood/article7361575.ece
20150627,DOCTOR,,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,2,http://www.thehindu.com/features/downtown/a-doctor-and-his-love-for-a-neighbourhood/article7361575.ece
20150627,SIKH,,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,4,http://timesofindia.indiatimes.com/india/When-NaMo-Swamy-played-hide-and-Sikh/articleshow/47838942.cms
20150627,CHIEF MINISTER,,051,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.4,2,http://www.sify.com/news/rk-nagar-bypolls-cpi-candidate-lauds-poll-arrangements-by-ec-news-national-pg1lJjbgecjbf.html
20150227,PRIME MINISTER,,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,1,http://www.rveritas-asia.org/news-content?news_id_token=403x7b135a0d4ba930ae46c9b794ac5f5488
20150227,SRI LANKAN,,060,"Chennai, Tamil Nadu, India",13.0833,80.2833,6.0,10,http://www.thehindu.com/news/cities/chennai/40-sri-lankan-refugees-back-home/article6939090.ece
20150227,NEW DELHI,,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,6,http://thetechportal.in/2015/02/27/grofers-series-a/
20150227,GOVERNMENT,,051,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.4,2,http://www.newindianexpress.com/states/tamil_nadu/Mob-Targets-Buses-During-Stir-Against-Writer-in-Karur/2015/02/27/article2689109.ece
20150227,POLICE,,190,"Chennai, Tamil Nadu, India",13.0833,80.2833,-10.0,4,http://www.dailymail.co.uk/indiahome/indianews/article-2972673/Actress-threatened-acid-attack.html
